# Generated from CC-CEDICT. Do not edit manually.
# direction<TAB>key<TAB>candidate...
e	recollections	追述
e	recommend	保送	引進	推介	推出	推薦	援引	舉薦	薦	薦引	薦舉
e	recommend oneself	自薦
e	recommendation	擬議	處方
e	recommendation letter	推薦信	推薦書
e	recommended by all	公推
e	recommended retail price	建議售價
e	recompense	償
e	reconcile	勸解	和解	排解	調	調停	調節	講和
e	reconciled	熨
e	recondite	深奧
e	reconditioned or showroom item	福利品
e	reconnaissance	偵察
e	reconnaissance survey	普查
e	reconnect	重連
e	reconnoiter	偵察	勘察	斥	斥候	踩道
e	reconsider	復核	復議
e	reconstitute	泡發
e	reconstituted milk	復原乳	還原乳
e	reconstruct	再建	再現	還原	重修	重塑	重構	重造
e	reconstruction	重構
e	reconstructive surgery	再造手術
e	record	專輯	收錄	案	歌碟	灌	灌製	灌錄	登載	筆錄	著錄
e	record and play	錄放
e	record and preserve	羅縷紀存
e	record entry	補登
e	record faithfully	直書	秉筆直書
e	record illicitly	側錄
e	record in writing	載
e	record of actual events	紀實
e	record of ancestors	譜牒
e	record of famous men	名人錄
e	record player	電唱	電唱機	電唱盤
e	record signing event	簽唱會
e	record sound	錄音
e	record-breaking	破紀錄
e	recorder	木笛	直笛	記錄員	記錄器	豎笛
e	recording machine	錄音機
e	recording studio	錄音室	錄音棚
e	records	案卷	簿籍
e	recount	敘述	訴說	詳述	重點
e	recount orally	口述
e	recount the events	涉事
e	recoup	扳
e	recoup losses	扳本	扳本兒
e	recoup one's investment	回本
e	recoup one's losings	撈本
e	recover	休養	休養生息	光復	出貨	回收	尋獲	康復	復	復生	復甦
e	recover completely	痊可	痊癒
e	recover from	扳回
e	recover from disease	瘥
e	recover from illness	復原
e	recover lost territory	收復失地
e	recover one's sight	重光
e	recover spontaneously	不治而癒
e	recoverable	可採
e	recovery	中興	復原	癒復
e	recovery rate	存活率
e	recovery ratio	採收率
e	recreate	再現	復刻
e	recreation	娛樂	康樂	消遣	遊樂
e	recreation center	娛樂中心
e	recreational drug	嗨藥
e	recreational hiking	漫步
e	recreational vehicle	房車
e	recruit	吸收	徵	徵才	徵聘	徵集	招	招募	招徠	招收	招聘
e	recruit employees	招工
e	recruit soldiers	招兵
e	recruit talent	延攬
e	recruit talented people	求人
e	recruiting agency	招聘機構
e	recruitment	徵兵
e	recruitment meeting	招聘會
e	recrystallize	重結晶
e	rectal prolapse	脫肛
e	rectangle	矩形	長方形
e	rectangular box or chest	筐篋
e	rectangular parallelepiped	正方體
e	rectangular prism	四角柱體
e	rectification	矯正
e	rectification campaign	整風運動
e	rectification of names	正名
e	rectifier	整流器
e	rectify	匡	整流	整頓	正	矯	矯正	矯治
e	rectify and improve	整改
e	rectify shortcomings	補強
e	rector	牧師
e	rectum	直腸	肛門直腸
e	rectus abdominis muscle	腹直肌
e	recuperate	休養	休養生息	將息	康復	療養	緩	調理	靜養	養傷	養病
e	recur	再發	復發	重演
e	recurrence	犯	遞推	遞歸
e	recurrence formula	遞推公式
e	recurrence relation	遞推關係
e	recurrent	循環性
e	recurring decimal	循環小數
e	recurring fever	回歸熱
e	recursion	遞推	遞歸
e	recursive	循環性	遞推	遞歸
e	recurve bow	反曲弓
e	recuse	迴避
e	recyclable	可回收
e	recycle	回收	循環使用	還魂
e	recycle bin	回收站
e	recycled paper	再製紙	還魂紙
e	recycled water	中水
e	recycling	再生
e	red	丹	彤	紅	紅撲撲	紅色	赤	赩	赯	黕
e	red alder	紅榿樹
e	red algae	江蘺	蘺
e	red and swollen	紅腫
e	red apricot	杻
e	red armband	紅箍兒	紅臂章
e	red army	紅軍
e	red autumnal leaves	紅葉
e	red avadavat	紅梅花雀
e	red bean paste	紅豆沙
e	red bishop	紅寡婦鳥
e	red blood cell	紅細胞	紅血球
e	red braised pork	紅燒肉
e	red brick clay	磚紅土
e	red bull	紅牛
e	red cabbage	紫甘藍
e	red candle	紅燭
e	red card	紅牌
e	red carpet	紅地毯	紅毯
e	red chip stocks	紅籌股
e	red collar	紅領
e	red coral	紅珊瑚	貴珊瑚
e	red crescent	紅新月
e	red cross	紅十字	紅十字會
e	red crossbill	紅交嘴雀
e	red currant	紅醋栗
e	red date	紅棗
e	red deer	馬鹿	麖	麠
e	red delicious	蛇果
e	red dwarf star	紅矮星
e	red flag	紅旗
e	red fort	紅堡
e	red fox	火狐	赤狐
e	red giant	紅巨星
e	red guards	紅衛兵	赤衛軍	赤衛隊
e	red in the face	臉紅脖子粗
e	red junglefowl	紅原雞
e	red knot	紅腹濱鷸
e	red lacquer	朱漆	髹
e	red letter	赤字
e	red light	紅燈
e	red line	紅線
e	red lotus	紅蓮
e	red mangrove	紅樹
e	red meat	紅肉
e	red mullet	紅鰹
e	red neckscarf	紅領巾
e	red notice	紅通
e	red nut sedge	香附
e	red of cheeks	血色
e	red orpiment	雄黃
e	red paint	朱漆
e	red panda	火狐	紅熊貓
e	red pepper	牛角椒
e	red pepper paste	辣椒醬
e	red phalarope	灰瓣蹼鷸
e	red phoenix	丹鳳
e	red phoenix eyes	丹鳳眼
e	red phosphorus	紅磷
e	red pitaya	火龍果
e	red radish	紅蘿蔔
e	red root gromwell	紫草
e	red sage	丹參
e	red sandalwood	紫檀
e	red sea	紅海
e	red sea bream	真鯛
e	red shift	紅移
e	red silk	縉
e	red silk ribbon	纂
e	red soil	紅土
e	red sorghum	紅高粱
e	red spider lily	彼岸花	曼珠沙華	石蒜
e	red square	紅場
e	red star	紅星
e	red supergiant	紅超巨星
e	red tape	官僚習氣	官樣文章	排場	文牘主義
e	red through and through	通紅
e	red tide	紅潮
e	red waistcoat	紅馬甲
e	red wine	紅酒
e	red wood	紅木
e	red yeast rice	紅麴米
e	red-backed shrike	紅背伯勞
e	red-billed blue magpie	紅嘴藍鵲
e	red-billed chough	紅嘴山鴉
e	red-billed leiothrix	紅嘴相思鳥
e	red-billed scimitar babbler	棕頭鉤嘴鶥
e	red-billed starling	絲光椋鳥
e	red-billed tropicbird	紅嘴鸏
e	red-blooded	氣盛
e	red-breasted flycatcher	紅胸姬鶲
e	red-breasted goose	紅胸黑雁
e	red-breasted merganser	紅胸秋沙鴨
e	red-breasted parakeet	緋胸鸚鵡
e	red-collared woodpecker	紅頸綠啄木鳥
e	red-crested pochard	赤嘴潛鴨
e	red-crowned crane	丹頂鶴	仙鶴
e	red-eye flight	紅眼航班
e	red-eye red eye	紅眼
e	red-faced	愧赧
e	red-faced cormorant	紅臉鸕鶿
e	red-faced liocichla	灰頭藪鶥
e	red-flanked bluetail	紅脅藍尾鴝
e	red-fleck chalcedony	雞血石
e	red-footed booby	紅腳鰹鳥
e	red-footed falcon	西紅腳隼
e	red-fronted rosefinch	紅胸朱雀
e	red-fronted serin	金額絲雀
e	red-handed	正著
e	red-headed bullfinch	紅頭灰雀
e	red-headed bunting	褐頭鵐
e	red-headed trogon	紅頭咬鵑
e	red-headed vulture	黑兀鷲
e	red-hot	熾熱
e	red-legged crake	紅腿斑秧雞
e	red-light district	煙花巷	煙花市	煙花柳巷	章臺	紅燈區	聲色場所	花街	花街柳巷	黃泛區
e	red-mantled rosefinch	紅腰朱雀
e	red-necked grebe	赤頸鷿鷈
e	red-necked phalarope	紅頸瓣蹼鷸
e	red-necked stint	紅頸濱鷸
e	red-orange color	橙紅色
e	red-purple	紫紅色
e	red-rumped swallow	金腰燕
e	red-tailed laughingthrush	赤尾噪鶥
e	red-tailed minla	火尾希鶥
e	red-tailed shrike	棕尾伯勞
e	red-tailed tropicbird	紅尾鸏
e	red-throated loon	紅喉潛鳥
e	red-throated pipit	紅喉鷚
e	red-throated thrush	赤頸鶇
e	red-vented bulbul	黑喉紅臀鵯
e	red-wattled lapwing	肉垂麥雞
e	red-whiskered bulbul	紅耳鵯
e	red-winged laughingthrush	麗色噪鶥
e	redback spider	紅背蜘蛛
e	redbreast	知更鳥
e	redcurrant	紅加侖
e	redden	泛紅	臉紅	變紅
e	reddish	帶紅色
e	reddish brown	棕紅	赤褐色
e	reddish-gold	金紅
e	redeem	挽回	救贖	清償	買回	贖	贖回
e	redeem a debt	還清
e	redeem a vow	還願
e	redeem oneself	立功贖罪
e	redeemer	救贖主
e	redeeming quality	可取之處
e	redemption	感化	贖罪
e	redirect	重定向
e	redirect one's affections	移情
e	redlip mullet	鮻
e	redneck	土老帽	紅脖子	阿土
e	rednote	小紅書
e	redo	重做
e	redouble	倍增	加倍
e	redouble a siege	重圍
e	redouble efforts	猛勁兒
e	redouble one's efforts	加大力度	加大努力
e	redress	匡正	湔	湔雪	矯
e	redress an injustice	伸冤	申雪
e	reds under the beds	前怕狼後怕虎	危言聳聽
e	reduce	削	削減	去	掉	朘	減	減低	減削	減小	減損
e	reduce a fever	退熱	退燒
e	reduce by half	減半
e	reduce carbon emissions	減碳	碳減排
e	reduce fever	消炎
e	reduce internal heat	去火
e	reduce one's holdings	減持
e	reduce or devaluate	貶
e	reduce or waive	減免
e	reduce output	減產
e	reduce pay	減俸
e	reduce payment	寬免
e	reduce penalty	減刑
e	reduce poverty	減貧
e	reduce pressure	減壓
e	reduce prices drastically	放血
e	reduce rent	減租
e	reduce spending	精簡開支
e	reduce swelling	消腫
e	reduce the pace	放慢
e	reduce the pressure	降壓
e	reduce to essentials	簡省
e	reduce to submission	收服
e	reduce troop numbers	裁兵
e	reduced fraction	約分
e	reduced temperature	對比溫度
e	reduced to a shadow	不成樣子
e	reduced-price ticket	優待票
e	reducer	減速器
e	reducing agent	還原劑
e	reductio ad absurdum	反證	反證法	歸謬法
e	reduction	還原
e	reduction mammaplasty	縮胸
e	redundancy	冗長度	冗餘	重疊
e	redundant	冗	冗長	冗餘	重沓
e	redundant number	冗數
e	redundant officials	冗官
e	redundant position	冗位	冗職
e	reduplication	重疊	重複法
e	redwing	白眉歌鶇
e	reebok	銳步
e	reed	簧	簧片	葦	葭	蒹	蘆	蘆葦
e	reed canary grass	虉草
e	reed catkin	蘆花
e	reed flower	蘆花
e	reed grass	苕
e	reed mat	簀	葦席	蘆席
e	reed matting	葦箔
e	reed parrotbill	震旦鴉雀
e	reed pipe	簧管	蘆管
e	reed rhizome	蘆根
e	reed screen	葦箔
e	reed stem	蘆柴棒
e	reed-pipe wind instrument	蘆笙
e	reeds	茅	蘆荻
e	reeds of a panpipe	笙簧
e	reeducation through labor	勞動改造	勞動教養	勞教
e	reedy wetland	蘆葦蕩
e	reef	礁	礁石
e	reef island	礁島
e	reefer	凍櫃
e	reefer container	冷藏箱
e	reeking	餿臭
e	reeking of blood	血腥
e	reel in	收線
e	reelect	改選
e	reelection	改選
e	reevaluate	重評
e	reeves shad	鰣魚
e	reeves's pheasant	山雞	白冠長尾雉	鸐
e	reexamine	復核	覆核
e	reexamine a case	甄別
e	refactoring	重構
e	refer	參考
e	refer broadly to	泛稱
e	refer obliquely to	影射
e	refer to	借指	參照	參見	參閱	指代	指稱	提到	提述	查	查閱
e	refer to disparagingly	貶稱
e	refer to sb	提交
e	referee	批閱	裁判	裁判員
e	reference	參考	參考文獻	引徵	引用	指稱
e	reference book	參考書	工具書
e	reference ellipsoid	參考橢球體
e	reference material	參考材料	參考資料	文獻
e	reference news	參考消息
e	referendum	全民公決	全民投票	公投	公民投票	公民表決	公決
e	referral	轉介
e	referring to	齒及
e	refers to abrupt transformation	搖身
e	refers to lovemaking	煙花風月
e	refers to mahatma gandhi	聖雄
e	refill	續杯
e	refinancing	再融資
e	refine	升華	完善	提取	提煉	提製	煉	煉化	煉製	精煉	細化
e	refine crude oil	煉油
e	refine with fire	試煉
e	refined	儒雅	嫻	嫻雅	文氣	文雅	斯文	清雅	精密	精工	精深
e	refined and courteous	彬彬有禮
e	refined and smart	雋敏
e	refined and virtuous	驥
e	refined appelation	雅號
e	refined beauty	雅麗
e	refined chant	雅歌
e	refined cream cheese	醍醐
e	refined feelings	雅懷
e	refined gentleman	彬彬君子
e	refined grain	精糧
e	refined in manner	文質彬彬
e	refined oil	成品油
e	refined ore	精礦
e	refined plaything	雅玩
e	refined rice	精米
e	refined salt	再製鹽	細鹽
e	refinement	精密化	腔調
e	refinery	精煉廠
e	refining	煉化
e	refit	改裝	整修
e	reflect	倒映	反射	反映	折射	映照	照	省	輝映	鑑	體現
e	reflect light	反光	反射光
e	reflect on	思考
e	reflect upon oneself	內省	反省
e	reflected glory	借光	沾光
e	reflected light	反射光
e	reflecting surface	反光面	反射面
e	reflecting telescope	反射望遠鏡
e	reflection	反射	反射作用	反射光	反思	反映	反照	影	影子	映像
e	reflection after an event	後感
e	reflection nebula	反射星雲
e	reflections	感想
e	reflectivity	反照率
e	reflector	反光鏡	反射鏡
e	reflex	反射	反射作用	折轉	摺轉
e	reflex action	反射動作
e	reflex angle	優角	反角
e	reflex arc	反射弧
e	reflexive	自反
e	reflexive pronoun	反身代詞
e	reflexology	反射區治療	反射療法
e	refloat	脫淺
e	refluence	回流
e	reflux	回流
e	reforest	綠化
e	reforestation	重新造林
e	reform	悛	感化	改良	改造	改革	整改	歸正	維新	革
e	reform and opening up	改開	改革開放
e	reform and renewal	更新換代
e	reform one's ways	洗手不幹
e	reform oneself	自新
e	reform school	工讀學校	感化院
e	reform through labor	勞改
e	reform-school student	工讀生
e	reformation	宗教改革
e	reformatory	工讀學校	感化院
e	reformed	歸正
e	reformed character	痛改前非
e	reformer	改革家	改革者
e	reformism	改良主義
e	reformist faction	維新派
e	reformist party	改革派
e	refract	折射
e	refracting telescope	折射望遠鏡
e	refraction	折光	折射	摺光
e	refractive index	折射率
e	refractory	耐火
e	refractory brick	耐火磚
e	refractory period	不應期
e	refrain	副歌	少來	忍得住	斂跡
e	refrain from	避免
e	refresh	刷新	祓飾
e	refresh rate	刷新率
e	refreshed	爽快
e	refreshing	清涼	耳目一新
e	refreshment	身心爽快
e	refreshments	茶點
e	refrigerant	冷媒	致冷劑	雪種
e	refrigerated truck or wagon	冷藏車
e	refrigeration	冷藏
e	refrigerator	冰箱	雪櫃	電冰箱
e	refuge	收容所	收留所	歸依
e	refugee	流民	難民
e	refugee camp	難民營
e	refund	退款
e	refund money	退錢
e	refurbish	刷新	改建	整修	翻新
e	refurbished	官翻
e	refusal	抵制
e	refuse	回絕	垃圾	廢料	抵制	拒	拒簽	推
e	refuse nobody	來者不拒
e	refuse politely	謝卻	謝絕
e	refuse to accept	拒收
e	refuse to acknowledge	不理
e	refuse to admit	抵賴
e	refuse to comment	未置可否
e	refuse to concede	爭持
e	refuse to insure	拒保
e	refuse to listen	掩耳
e	refuse to pay	拒付
e	refusing to accept	拒不接受
e	refutation	駁詞	駁辭
e	refute	反駁	回駁	批駁	辯誣	辯難	辯駁	駁	駁倒	駁復	駁斥
e	refute a rumor	闢謠
e	refute and correct	駁正
e	regain	恢復	扳回	收回	重拾	重獲
e	regain composure	養神
e	regain consciousness	甦醒
e	regain one's eyesight	復明
e	regain popularity	翻紅
e	regain the throne	復位
e	regard	論
e	regard as	以此為	當	當作	當做	看作	看做	看成	筭	視作	認作
e	regard as important	計
e	regard as unimportant	看淡
e	regard as useless	不當事	視如土芥
e	regard for oneself	自愛
e	regard oneself as	自認
e	regard superciliously	傲視
e	regard wrongdoing with equanimity	安之若素
e	regardless of	不管	不論	任由	管他	管它
e	regardless of perils	奮不顧身
e	regardless of the consequences	不管三七二十一	管他三七二十一
e	regardless of the season	無冬無夏
e	regardless of weather conditions	風雨無阻
e	regenerate	再生	復生	更始	更新
e	regeneration	再生	新生
e	regenerative braking	再生制動
e	regenerative medicine	再生醫學
e	regent	帝王	攝政王
e	reggae	雷蓋	雷鬼
e	regicide	弒君
e	regime	政柄	政權	統治	養生法
e	regiment	團
e	regimental command	團長
e	regina	雷日納	麗佳娜
e	region	一方	區	區域	地域	地方	域	帶	郡
e	region code	區域碼
e	region lock	鎖區
e	region of forest	林區
e	regional	區域性	地區性	地方
e	regional accent	南腔北調
e	regional capital	首邑
e	regional court	地區法院
e	regional dish	家鄉菜
e	regional economy	地區經濟
e	regional mafia boss	地頭蛇
e	regional price variation	地區差價
e	regional regulations	土政策
e	regionalism	地方主義
e	register	名冊	報到	報名	掛號	版	登記	登錄	立案	簽到	簿
e	register a birth	報戶口
e	register and confiscate	籍沒
e	register card	掛號證
e	register of names	名籍	點名冊
e	register of shareholders	股東名冊
e	register one's name	登記名
e	registered birthplace	鄉貫
e	registered letter	掛號信
e	registered residence	戶口
e	registered trademark	註冊商標
e	registered user	登記用戶
e	registers	簿籍
e	registrant	注冊人
e	registrar	登記員
e	registration	對準
e	registration fee	報名費
e	registration form	報名表	登記表
e	regress	退行
e	regression	回歸	回視
e	regret	吃後悔藥	失悔	心疼	怨艾	恨	惋惜	憾	懊	懊悔	歉
e	regular	固定	有序	正則	正規	端正	規律性	規整
e	regular army	正規軍
e	regular bus	班車
e	regular column or segment	欄目
e	regular education	正規教育
e	regular expression	正則表達式
e	regular food	普食
e	regular hexagon	正六邊形
e	regular meeting	例會
e	regular men's haircut	三分頭
e	regular patron	孤老
e	regular pattern	規律
e	regular pattern of life	起居
e	regular polyhedron	正多面體
e	regular script	楷	楷字	楷書	楷體	正字	正書	正楷	真書
e	regular season	常規賽
e	regular steamship service	班輪
e	regular verse	律詩
e	regularity	規則化	規則性
e	regularly	常時	每常
e	regularly used expression	口頭語
e	regulate	乂	制	整治	檢束	絜	規制	規管	規範	調	調控
e	regulation	制式	矩	章	規	規範
e	regulations	守則	程	章程	規例	規條
e	regulations and restrictions	條條框框
e	regulator	呼吸調節器	調節器
e	regulatory	規制
e	regulatory plan	控規
e	regulus	軒轅十四
e	regurgitate	回吐
e	regurgitation	反酸
e	rehabilitate	恢復	恢復名譽	昭雪
e	rehabilitation	摘帽	摘帽子
e	rehabilitation of displaced persons	遊民改造
e	rehearsal	排練
e	rehearse	排	排演	排練	預演
e	rehire retired personnel	返聘
e	reign	享國	在位時代	朝代
e	reign over	王
e	reign supreme	獨大
e	reign title	年號
e	reiki	靈氣療法
e	reims	漢斯	蘭斯
e	rein in	勒	撙
e	reincarnation	化身	轉生
e	reincarnation or transmigration	轉世
e	reindeer	馴鹿
e	reindeer moss	石蕊
e	reinforce	加固	加派	增兵	增援	補強
e	reinforce defenses	增防
e	reinforced concrete	鋼筋水泥	鋼筋混凝土	鋼骨水泥
e	reinforced glass	鋼化玻璃
e	reinforcement	後援
e	reinforcements	增兵	援兵	援軍
e	reinforcing and reducing methods	補瀉
e	reinforcing method	補法
e	reins	靮	鞥	韁	韁繩
e	reins of leather	鞗
e	reinstall	重裝
e	reinstate	恢復	起用
e	reinsurance	再保險
e	reinvestigate	重審
e	reinvigorated	更生
e	reissue	再發	復刻	補發
e	reiterate	重申
e	reject	剔除	吐棄	否定	屏	抵制	拒接	拒收	拒斥	拚	拚去
e	reject sb	發好人卡
e	rejoice	慆	懌	開心	開心顏
e	rejoice covertly	暗喜
e	rejuvenate	復興
e	rejuvenated	更生	爽快
e	relapse	復發
e	relate	敘述	訴說	轉述	追述	連通	關涉
e	relate in detail	縷述
e	relate to	係	有關	關乎
e	relate with	搭界
e	related	支與流裔	有緣	相關	親
e	related by marriage	聯姻
e	related company	關聯公司
e	related to	有關	有關聯
e	related work units	左鄰右舍
e	relates to	關係到
e	relation	戚誼	聯繫	關係
e	relations between two countries	邦交
e	relationship	交往	淵源	義	關係	關涉
e	relationship involving a sugar-daddy	半糖夫妻
e	relative	戚屬	相對	親	親戚	鄉戚
e	relative address	相對地址
e	relative density	相對密度
e	relative humidity	相對濕度
e	relative opposite	對立
e	relative position	相對位置
e	relative pronoun	關係代名詞
e	relative superiority	上下	高下	高低
e	relatively	比較	相對	較比	較為
e	relatively prime	互素
e	relatively speaking	相對而言
e	relatives	族人	親屬	親族	親眷
e	relatives and friends	戚友	親朋
e	relatives and old friends	親舊
e	relatives by marriage	親家
e	relatives of the wife	裙帶親
e	relativistic	相對論性
e	relax	休憩	和緩	弛	放寬	減壓	紓緩	舒	舒緩	輕鬆	鬆
e	relax and expand	舒張
e	relax completely	放空
e	relax efforts	鬆懈
e	relax one's efforts	鬆氣
e	relaxation	休閒	弛緩	鬆弛法
e	relaxed	嘽緩	安舒	寫意	寬	寬心	寬餘	悠閒	懮	昡	清爽
e	relaxed and alert	神清氣爽
e	relaxed and leisurely	嘽嘽
e	relaxed frame of mind	閑心
e	relaxed vigilance	疏於防範
e	relaxing pass-time	消愁解悶
e	relay	中繼	傳話人	傳述	傳達	接力	更替	繼電器	轉播	電驛
e	relay baton	接力棒
e	relay post-horse mail service	驛傳
e	relay race	接力賽	接力賽跑
e	relay station	中繼站	傳	鋪	驛
e	release	推出	摴	放	放走	放還	放開	施放	泄出	版本	發布
e	release a statement	放告
e	release an album	出輯
e	release breath	放氣
e	release flood water	洩洪
e	release from custody	釋回
e	release from jail	釋放出獄
e	release information	通氣
e	release on bail	保釋
e	relegate	降級
e	relent	手軟	留情	鬆口
e	relentless	不輟	毫不留情
e	relentlessly	亹亹	亹亹不倦
e	relevance	證明力	針對性
e	relevant	挨邊	歸口	相干	相應	相關	著邊	貼題
e	reliability	可信度	可靠性
e	reliable	一步一個腳印	保准	信實	信得過	可恃	可靠	徵信	扎扎實實	有肩膀	牢靠
e	reliable book	善本
e	reliable funds	的款
e	reliable helper	膀臂
e	reliable source	著落
e	relic	殘餘	遺風
e	relict	孑遺
e	relict gull	遺鷗
e	relief aid	賑恤
e	relief grain	救濟糧
e	relief payment	撫恤金
e	relief printing	凸版印刷
e	relief printing plate	凸版
e	relief sculpture	浮雕
e	relief shading	烘染
e	relieve	免除	抒	換班	援救	疏解	祛風	紓	紓解	解除
e	relieve a garrison	換防	調防
e	relieve a sentry	換崗
e	relieve and help	濟助
e	relieve anxieties	寬心	寬解
e	relieve boredom	散心
e	relieve cold	解寒
e	relieve disaster	救災
e	relieve fever	解毒	解熱
e	relieve from office	免去職務
e	relieve hunger	解餓
e	relieve melancholy	解愁
e	relieve oneself	方便	解手
e	relieve pain	止痛	解痛
e	relieve stress	消愁解悶	解壓
e	relieve the distressed	恤匱
e	relieve tiredness	解乏
e	relieved	寬心	寬慰	寬緩	釋然	鬆快
e	religion	宗教	教
e	religion other than buddhism	外教
e	religious assembly	法會
e	religious belief	信教
e	religious ceremony	宗教儀式	法事
e	religious chant	陀羅尼
e	religious doctrine	釋義
e	religious festival	祭典
e	religious grouping	宗教團
e	religious investigator	慕道友
e	religious leader	精神領袖
e	religious order	修會	宗教團
e	religious precept	戒規
e	religious procession	賽會
e	religious rite	祭禮
e	religious rule	教權
e	religious rules	教規
e	religious studies	宗教學
e	religious text	經籍
e	relinquish	捐棄	棄
e	relinquish one's grip	鬆手
e	relish	細細品味
e	relocate	他遷	搬場	搬移	搬遷	轉移安置	轉移陣地
e	reluctant	勉強	戀戀
e	reluctant to leave	留戀
e	reluctant to part	依依	惜別	戀戀不捨
e	rely heavily upon	倚重
e	rely mainly on	為主
e	rely on	仗	仰	仰仗	仰賴	依仗	依傍	依託	信賴	倚仗	倚賴
e	rely on fate	撞運氣
e	rely on others	吃大戶
e	rely on power	仗勢
e	rely upon	倚	倚托	歸依
e	relying on	憑著
e	relying on inaccessible territory	憑險
e	rem sleep	快速動眼期
e	remain	仍	仍舊	剩	殘	殘餘	留	留下	留存	駐留
e	remain a layman	在家
e	remain calm and undaunted	坦然無懼
e	remain chaste	守身	守身如玉
e	remain cheerful	談笑自若
e	remain constant	守恆
e	remain forever new	萬古長新
e	remain high	居高不下
e	remain in existence	留有
e	remain silent	杜口	無言	無語
e	remain single	久曠
e	remain the same	依舊
e	remain tight-lipped	閉口不談
e	remain unconscious	昏迷不醒
e	remain unconvinced by	不服
e	remain undecided	首鼠兩端
e	remain unmoved	不為所動
e	remain widowed	居孀
e	remain within bounds	不越雷池
e	remainder	其餘	尾	尾數	殘渣	零	零頭	餘數	餘留	餘項	餘額
e	remainder after division	餘
e	remainder of cloth	料頭
e	remainder term	餘項
e	remainder theorem	剩餘定理	餘數定理
e	remaining	其餘	存留	餘	餘下
e	remaining breath	殘喘
e	remaining chapters	殘卷
e	remaining money	剩錢
e	remaining people	餘者
e	remaining quantity	儲量
e	remaining unenlightened	暗昧
e	remains	殘骸	遺蛻	遺體	骨燼
e	remake	翻攝	重製
e	remanufacture	再製
e	remark	評註
e	remarkable	不平常	傑出	可圈可點	長足	難能可貴	顯著
e	remarkable ability	神通
e	remarkable and original work	石破天驚
e	remarkable thing	異事
e	remarkably	不平常
e	remarkably alike	活脫	活脫脫
e	remarks	一席話	言論
e	remarks column	備註	備註欄
e	remarried lady	二婚頭
e	remarry	再婚	再嫁	再醮	後續	復婚	改嫁	續娶	續弦	轉嫁	轉身
e	remdesivir	瑞德西韋
e	remedial class	輔導班
e	remedial stream	慢班
e	remedy	挽救	補救	裨補
e	remedy omissions	拾遺
e	remelt	回爐
e	remember	惦	想起來	憶	有印象	結記	記	記住	記得	默記
e	remember at all costs	切記
e	remember incorrectly	記錯
e	remember old friends	念舊
e	remember one's parents	思親
e	remember sb	念誦
e	remember with emotion	感念
e	remember with longing	想念	眷戀
e	remember with reverence	謹記
e	remembrance	念
e	remind	提示	提醒	關照
e	reminder	提示	提醒物
e	reminisce	懷古	懷念	敘舊	話舊	追	追懷
e	reminisce about	念叨
e	reminiscent	觸景生情
e	remiss	懈怠	疲沓
e	remit	免除	匯	匯出	匯寄
e	remit by post	郵匯
e	remit home	匯回
e	remit money	匯款
e	remittance	匯兌	匯劃	匯款	返還
e	remittance fee	匯水	匯費
e	remittance sent by post	郵匯
e	remittent fever	弛張熱
e	remitting bank	匯出行
e	remix	重混
e	remnant	尾	殘	殘存	殘留物	殘餘	遺跡	頭	餘量
e	remnant enemy troops	殘敵
e	remnants	孑遺	餘黨
e	remnants after a disaster	劫餘
e	remodel	改裝	改造	重塑
e	remold	改造
e	remonstrance	砭針
e	remonstrate	抗辯	規諫	諫
e	remorse	悔恨	悔意	沉痛	疚	追悔
e	remorseful	歉疚
e	remote	偏僻	偏遠	僻	幽	渺茫	綿遠	綿邈	緬	緬邈	迢
e	remote affinity	遠緣
e	remote ancestor	遠祖
e	remote and desolate	鳥不拉屎	鳥不生蛋
e	remote and desolate area	山陬海澨
e	remote and faraway	僻遠
e	remote and insignificant	渺乎其微
e	remote and obscure	窅	窅然
e	remote and vast	曠渺
e	remote antiquity	邃古
e	remote area	殥	邊裔
e	remote cause	遠因
e	remote control	遙控器
e	remote monitoring	遠程監控
e	remote operation	遙控操作
e	remote region	荒遐
e	remote relatives	堂房
e	remote sensing	遙感
e	remote town	邊城
e	remote village	鄉曲
e	remotest places	天邊
e	removal	搬場	搬遷
e	removal of the kneecaps	臏刑
e	removals	搬移
e	remove	削	削除	去	去掉	去除	取走	抽取	抽離	拆除	拔除
e	remove a block	打通
e	remove a mole	點痣
e	remove ambiguities	解疑
e	remove ambiguity	消歧義
e	remove an organ	摘除
e	remove armor	解甲
e	remove astringent taste	脫澀
e	remove duplicates	去重
e	remove evil	沷	祓
e	remove fat	脫脂
e	remove from office	撤下	撤職
e	remove graves	平墳
e	remove harness	卸套
e	remove makeup	卸妝
e	remove mud	脫泥
e	remove obstructions	疏導
e	remove stitches	拆線
e	remove the dross	去其糟粕
e	remove the husk	脫殼
e	remove the skin	去皮
e	remove to take	摙
e	remuneration	報酬	薪酬	酬金
e	renaissance	復興時代	文藝復興
e	renal pelvis	腎盂
e	rename	改名	改稱	更名	重命名
e	renault	雷諾
e	rend	劈裂	裂
e	render	使成	反映	呈送	批蕩	抹灰
e	render a verdict	定讞
e	render animal fat	煉油
e	render foreign words	譯寫
e	render meritorious service	立功
e	render sb unconscious	迷暈
e	render unconscious	擊暈
e	rendering	效果圖	渲染
e	rendezvous	交會	會合
e	rendezvous in secret	幽會
e	renegade	叛徒	叛賊	逆賊
e	renegade faction	叛黨
